Date,Timestamp,Adj Close,date,Negative,Nuetral,Positive,sentiment_of_the_period,sentiment_of_the_day
2021-04-06 06:55:00,1617692100000,58853.56,2021-04-06 06:55:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 07:00:00,1617692400000,58815.54,2021-04-06 07:00:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 07:05:00,1617692700000,58738.67,2021-04-06 07:05:00,2.0,4.0,7.0,Positive,Positive
2021-04-06 07:10:00,1617693000000,58815.4,2021-04-06 07:10:00,3.0,2.0,4.0,Positive,Positive
2021-04-06 07:15:00,1617693300000,58857.88,2021-04-06 07:15:00,0.0,8.0,0.0,Nuetral,Nuetral
2021-04-06 07:20:00,1617693600000,58878.03,2021-04-06 07:20:00,0.0,2.0,3.0,Positive,Positive
2021-04-06 07:25:00,1617693900000,58837.26,2021-04-06 07:25:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 07:30:00,1617694200000,58723.12,2021-04-06 07:30:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-06 07:35:00,1617694500000,58700.0,2021-04-06 07:35:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 07:40:00,1617694800000,58728.78,2021-04-06 07:40:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 07:45:00,1617695100000,58540.69,2021-04-06 07:45:00,0.0,3.0,3.0,Nuetral,Nuetral
2021-04-06 07:50:00,1617695400000,58507.01,2021-04-06 07:50:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 07:55:00,1617695700000,58562.17,2021-04-06 07:55:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 08:00:00,1617696000000,58476.05,2021-04-06 08:00:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 08:05:00,1617696300000,58743.51,2021-04-06 08:05:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 08:10:00,1617696600000,58635.45,2021-04-06 08:10:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 08:15:00,1617696900000,58722.17,,0.0,1.0,2.0,,Positive
2021-04-06 08:20:00,1617697200000,58797.88,2021-04-06 08:20:00,0.0,0.0,3.0,Positive,Positive
2021-04-06 08:25:00,1617697500000,58741.34,2021-04-06 08:25:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 08:30:00,1617697800000,58708.83,2021-04-06 08:30:00,1.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 08:35:00,1617698100000,58683.45,,1.0,2.0,0.0,,Nuetral
2021-04-06 08:40:00,1617698400000,58594.91,2021-04-06 08:40:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 08:45:00,1617698700000,58496.58,2021-04-06 08:45:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 08:50:00,1617699000000,58563.53,2021-04-06 08:50:00,2.0,0.0,0.0,Negative,Negative
2021-04-06 08:55:00,1617699300000,58480.45,2021-04-06 08:55:00,1.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 09:00:00,1617699600000,58528.02,2021-04-06 09:00:00,2.0,5.0,1.0,Nuetral,Nuetral
2021-04-06 09:05:00,1617699900000,58533.86,2021-04-06 09:05:00,0.0,7.0,6.0,Nuetral,Nuetral
2021-04-06 09:10:00,1617700200000,58692.57,2021-04-06 09:10:00,0.0,3.0,4.0,Positive,Positive
2021-04-06 09:15:00,1617700500000,58691.83,2021-04-06 09:15:00,2.0,6.0,2.0,Nuetral,Nuetral
2021-04-06 09:20:00,1617700800000,58614.94,2021-04-06 09:20:00,2.0,2.0,2.0,Negative,Negative
2021-04-06 09:25:00,1617701100000,58598.54,2021-04-06 09:25:00,0.0,1.0,3.0,Positive,Positive
2021-04-06 09:30:00,1617701400000,58640.32,2021-04-06 09:30:00,4.0,3.0,2.0,Negative,Negative
2021-04-06 09:35:00,1617701700000,58651.37,2021-04-06 09:35:00,2.0,2.0,2.0,Negative,Negative
2021-04-06 09:40:00,1617702000000,58670.79,2021-04-06 09:40:00,0.0,0.0,5.0,Positive,Positive
2021-04-06 09:45:00,1617702300000,58641.36,2021-04-06 09:45:00,5.0,1.0,0.0,Negative,Negative
2021-04-06 09:50:00,1617702600000,58691.7,2021-04-06 09:50:00,1.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 09:55:00,1617702900000,58665.04,2021-04-06 09:55:00,2.0,1.0,2.0,Negative,Negative
2021-04-06 10:00:00,1617703200000,58545.0,2021-04-06 10:00:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 10:05:00,1617703500000,58528.06,,1.0,1.0,1.0,,Negative
2021-04-06 10:10:00,1617703800000,58595.55,2021-04-06 10:10:00,2.0,3.0,2.0,Nuetral,Nuetral
2021-04-06 10:15:00,1617704100000,58573.17,2021-04-06 10:15:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 10:20:00,1617704400000,58539.33,2021-04-06 10:20:00,3.0,1.0,1.0,Negative,Negative
2021-04-06 10:25:00,1617704700000,58659.88,2021-04-06 10:25:00,3.0,1.0,3.0,Negative,Negative
2021-04-06 10:30:00,1617705000000,58683.29,2021-04-06 10:30:00,1.0,4.0,3.0,Nuetral,Nuetral
2021-04-06 10:35:00,1617705300000,58619.62,2021-04-06 10:35:00,3.0,0.0,1.0,Negative,Negative
2021-04-06 10:40:00,1617705600000,58538.56,2021-04-06 10:40:00,0.0,3.0,6.0,Positive,Positive
2021-04-06 10:45:00,1617705900000,58588.94,2021-04-06 10:45:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 10:50:00,1617706200000,58549.56,2021-04-06 10:50:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 10:55:00,1617706500000,58386.88,2021-04-06 10:55:00,3.0,3.0,0.0,Negative,Negative
2021-04-06 11:00:00,1617706800000,58455.69,2021-04-06 11:00:00,2.0,0.0,0.0,Negative,Negative
2021-04-06 11:05:00,1617707100000,58535.9,2021-04-06 11:05:00,0.0,3.0,3.0,Nuetral,Nuetral
2021-04-06 11:10:00,1617707400000,58369.5,2021-04-06 11:10:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 11:15:00,1617707700000,58446.16,2021-04-06 11:15:00,2.0,2.0,1.0,Negative,Negative
2021-04-06 11:20:00,1617708000000,58384.06,2021-04-06 11:20:00,3.0,1.0,3.0,Negative,Negative
2021-04-06 11:25:00,1617708300000,58505.18,2021-04-06 11:25:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 11:30:00,1617708600000,58400.19,2021-04-06 11:30:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 11:35:00,1617708900000,58500.0,2021-04-06 11:35:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-06 11:40:00,1617709200000,58476.0,2021-04-06 11:40:00,2.0,5.0,1.0,Nuetral,Nuetral
2021-04-06 11:45:00,1617709500000,58494.15,2021-04-06 11:45:00,4.0,3.0,3.0,Negative,Negative
2021-04-06 11:50:00,1617709800000,58446.99,2021-04-06 11:50:00,2.0,3.0,0.0,Nuetral,Nuetral
2021-04-06 11:55:00,1617710100000,58545.25,2021-04-06 11:55:00,0.0,2.0,3.0,Positive,Positive
2021-04-06 12:00:00,1617710400000,58678.9,2021-04-06 12:00:00,3.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 12:05:00,1617710700000,58652.35,2021-04-06 12:05:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-06 12:10:00,1617711000000,58629.15,2021-04-06 12:10:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 12:15:00,1617711300000,58743.87,2021-04-06 12:15:00,2.0,2.0,3.0,Positive,Positive
2021-04-06 12:20:00,1617711600000,58962.78,2021-04-06 12:20:00,0.0,2.0,3.0,Positive,Positive
2021-04-06 12:25:00,1617711900000,58921.94,2021-04-06 12:25:00,2.0,0.0,1.0,Negative,Negative
2021-04-06 12:30:00,1617712200000,58838.44,2021-04-06 12:30:00,0.0,1.0,3.0,Positive,Positive
2021-04-06 12:35:00,1617712500000,58877.69,2021-04-06 12:35:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 12:40:00,1617712800000,58824.46,2021-04-06 12:40:00,1.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 12:45:00,1617713100000,58818.17,2021-04-06 12:45:00,0.0,3.0,3.0,Nuetral,Nuetral
2021-04-06 12:50:00,1617713400000,58615.03,2021-04-06 12:50:00,2.0,1.0,0.0,Negative,Negative
2021-04-06 12:55:00,1617713700000,58469.23,2021-04-06 12:55:00,2.0,0.0,2.0,Negative,Negative
2021-04-06 13:00:00,1617714000000,58610.0,2021-04-06 13:00:00,1.0,2.0,2.0,Nuetral,Nuetral
2021-04-06 13:05:00,1617714300000,58543.36,2021-04-06 13:05:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 13:10:00,1617714600000,58650.35,2021-04-06 13:10:00,0.0,1.0,3.0,Positive,Positive
2021-04-06 13:15:00,1617714900000,58616.05,2021-04-06 13:15:00,0.0,3.0,4.0,Positive,Positive
2021-04-06 13:20:00,1617715200000,58583.17,2021-04-06 13:20:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 13:25:00,1617715500000,58559.63,2021-04-06 13:25:00,0.0,2.0,4.0,Positive,Positive
2021-04-06 13:30:00,1617715800000,58627.72,2021-04-06 13:30:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-06 13:35:00,1617716100000,58492.5,2021-04-06 13:35:00,0.0,1.0,4.0,Positive,Positive
2021-04-06 13:40:00,1617716400000,58522.5,2021-04-06 13:40:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 13:45:00,1617716700000,58364.66,2021-04-06 13:45:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 13:50:00,1617717000000,58482.52,2021-04-06 13:50:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 13:55:00,1617717300000,58408.73,2021-04-06 13:55:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 14:00:00,1617717600000,58233.05,2021-04-06 14:00:00,2.0,4.0,2.0,Nuetral,Nuetral
2021-04-06 14:05:00,1617717900000,58082.87,2021-04-06 14:05:00,1.0,3.0,0.0,Nuetral,Nuetral
2021-04-06 14:10:00,1617718200000,58028.89,2021-04-06 14:10:00,1.0,5.0,5.0,Nuetral,Nuetral
2021-04-06 14:15:00,1617718500000,57907.71,2021-04-06 14:15:00,0.0,1.0,5.0,Positive,Positive
2021-04-06 14:20:00,1617718800000,57615.3,2021-04-06 14:20:00,37.0,5.0,1.0,Negative,Negative
2021-04-06 14:25:00,1617719100000,57687.29,2021-04-06 14:25:00,0.0,1.0,3.0,Positive,Positive
2021-04-06 14:30:00,1617719400000,57594.26,2021-04-06 14:30:00,1.0,2.0,5.0,Positive,Positive
2021-04-06 14:35:00,1617719700000,57775.57,2021-04-06 14:35:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 14:40:00,1617720000000,57673.28,,0.0,1.0,1.0,,Nuetral
2021-04-06 14:45:00,1617720300000,57875.75,2021-04-06 14:45:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 14:50:00,1617720600000,57902.99,2021-04-06 14:50:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 14:55:00,1617720900000,57925.01,2021-04-06 14:55:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 15:00:00,1617721200000,57966.53,2021-04-06 15:00:00,1.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 15:05:00,1617721500000,57808.78,2021-04-06 15:05:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 15:10:00,1617721800000,57857.71,2021-04-06 15:10:00,0.0,1.0,3.0,Positive,Positive
2021-04-06 15:15:00,1617722100000,57765.79,2021-04-06 15:15:00,1.0,3.0,1.0,Nuetral,Nuetral
2021-04-06 15:20:00,1617722400000,57797.39,2021-04-06 15:20:00,1.0,1.0,2.0,Positive,Positive
2021-04-06 15:25:00,1617722700000,57823.37,2021-04-06 15:25:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 15:30:00,1617723000000,57741.17,2021-04-06 15:30:00,0.0,4.0,2.0,Nuetral,Nuetral
2021-04-06 15:35:00,1617723300000,57908.37,2021-04-06 15:35:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 15:40:00,1617723600000,57879.64,2021-04-06 15:40:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 15:45:00,1617723900000,57970.86,2021-04-06 15:45:00,1.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 15:50:00,1617724200000,57901.9,2021-04-06 15:50:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 15:55:00,1617724500000,57827.11,2021-04-06 15:55:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-06 16:00:00,1617724800000,57816.22,2021-04-06 16:00:00,0.0,5.0,6.0,Positive,Positive
2021-04-06 16:00:00,1617724800000,57816.22,2021-04-06 16:00:00,0.0,5.0,6.0,Positive,Positive
2021-04-06 16:05:00,1617725100000,58000.0,2021-04-06 16:05:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 16:10:00,1617725400000,58000.0,2021-04-06 16:10:00,1.0,2.0,2.0,Nuetral,Nuetral
2021-04-06 16:15:00,1617725700000,58012.06,2021-04-06 16:15:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 16:20:00,1617726000000,57971.97,2021-04-06 16:20:00,0.0,0.0,2.0,Positive,Positive
2021-04-06 16:25:00,1617726300000,58023.33,2021-04-06 16:25:00,1.0,2.0,2.0,Nuetral,Nuetral
2021-04-06 16:30:00,1617726600000,58073.0,2021-04-06 16:30:00,0.0,12.0,1.0,Nuetral,Nuetral
2021-04-06 16:35:00,1617726900000,58175.24,2021-04-06 16:35:00,1.0,1.0,0.0,Negative,Negative
2021-04-06 16:40:00,1617727200000,58139.38,2021-04-06 16:40:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 16:45:00,1617727500000,58166.98,2021-04-06 16:45:00,0.0,2.0,3.0,Positive,Positive
2021-04-06 16:50:00,1617727800000,58099.5,2021-04-06 16:50:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 16:55:00,1617728100000,58091.92,2021-04-06 16:55:00,2.0,3.0,3.0,Nuetral,Nuetral
2021-04-06 17:00:00,1617728400000,58174.01,2021-04-06 17:00:00,2.0,1.0,2.0,Negative,Negative
2021-04-06 17:05:00,1617728700000,58100.2,2021-04-06 17:05:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 17:10:00,1617729000000,58050.56,2021-04-06 17:10:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-06 17:15:00,1617729300000,58169.77,2021-04-06 17:15:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 17:20:00,1617729600000,58144.22,,0.0,1.0,1.0,,Nuetral
2021-04-06 17:25:00,1617729900000,58129.16,2021-04-06 17:25:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 17:30:00,1617730200000,58189.4,2021-04-06 17:30:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 17:35:00,1617730500000,58249.84,2021-04-06 17:35:00,0.0,0.0,2.0,Positive,Positive
2021-04-06 17:40:00,1617730800000,58237.04,2021-04-06 17:40:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 17:45:00,1617731100000,58230.72,2021-04-06 17:45:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 17:50:00,1617731400000,58276.26,2021-04-06 17:50:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-06 17:55:00,1617731700000,58261.89,2021-04-06 17:55:00,1.0,0.0,1.0,Negative,Negative
2021-04-06 18:00:00,1617732000000,58157.3,2021-04-06 18:00:00,1.0,2.0,3.0,Positive,Positive
2021-04-06 18:05:00,1617732300000,58110.12,2021-04-06 18:05:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-06 18:10:00,1617732600000,58160.72,2021-04-06 18:10:00,1.0,0.0,0.0,Negative,Negative
2021-04-06 18:15:00,1617732900000,58234.5,2021-04-06 18:15:00,0.0,4.0,0.0,Nuetral,Nuetral
2021-04-06 18:20:00,1617733200000,58208.19,2021-04-06 18:20:00,1.0,1.0,2.0,Positive,Positive
2021-04-06 18:25:00,1617733500000,58249.32,2021-04-06 18:25:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-06 18:30:00,1617733800000,58182.66,2021-04-06 18:30:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-06 18:35:00,1617734100000,58033.43,2021-04-06 18:35:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 18:40:00,1617734400000,58194.16,2021-04-06 18:40:00,0.0,1.0,3.0,Positive,Positive
2021-04-06 18:45:00,1617734700000,58240.41,2021-04-06 18:45:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 18:50:00,1617735000000,58266.29,2021-04-06 18:50:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 18:55:00,1617735300000,58278.17,2021-04-06 18:55:00,1.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 19:00:00,1617735600000,58183.86,2021-04-06 19:00:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 19:05:00,1617735900000,58112.17,2021-04-06 19:05:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 19:10:00,1617736200000,58200.0,2021-04-06 19:10:00,0.0,0.0,2.0,Positive,Positive
2021-04-06 19:15:00,1617736500000,58208.69,2021-04-06 19:15:00,2.0,1.0,2.0,Negative,Negative
2021-04-06 19:20:00,1617736800000,58111.63,2021-04-06 19:20:00,1.0,0.0,0.0,Negative,Negative
2021-04-06 19:25:00,1617737100000,58064.9,2021-04-06 19:25:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 19:30:00,1617737400000,58147.1,2021-04-06 19:30:00,2.0,4.0,2.0,Nuetral,Nuetral
2021-04-06 19:35:00,1617737700000,58126.24,2021-04-06 19:35:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 19:40:00,1617738000000,58132.92,2021-04-06 19:40:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-06 19:45:00,1617738300000,58125.76,2021-04-06 19:45:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 19:50:00,1617738600000,58169.48,2021-04-06 19:50:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-06 19:55:00,1617738900000,58258.14,2021-04-06 19:55:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-06 20:00:00,1617739200000,58266.29,2021-04-06 20:00:00,2.0,1.0,2.0,Negative,Negative
2021-04-06 20:05:00,1617739500000,58266.2,2021-04-06 20:05:00,1.0,1.0,0.0,Negative,Negative
2021-04-06 20:10:00,1617739800000,58283.24,2021-04-06 20:10:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 20:15:00,1617740100000,58282.2,2021-04-06 20:15:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 20:20:00,1617740400000,58275.11,2021-04-06 20:20:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 20:25:00,1617740700000,58263.93,2021-04-06 20:25:00,0.0,5.0,2.0,Nuetral,Nuetral
2021-04-06 20:30:00,1617741000000,58215.97,2021-04-06 20:30:00,0.0,4.0,0.0,Nuetral,Nuetral
2021-04-06 20:35:00,1617741300000,58229.13,,0.0,4.0,0.0,,Nuetral
2021-04-06 20:40:00,1617741600000,58240.04,2021-04-06 20:40:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 20:45:00,1617741900000,58184.05,2021-04-06 20:45:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 20:50:00,1617742200000,58205.0,2021-04-06 20:50:00,5.0,5.0,1.0,Negative,Negative
2021-04-06 20:55:00,1617742500000,58252.9,2021-04-06 20:55:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 21:00:00,1617742800000,58209.46,2021-04-06 21:00:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 21:05:00,1617743100000,58160.2,2021-04-06 21:05:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 21:10:00,1617743400000,58146.9,2021-04-06 21:10:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 21:15:00,1617743700000,58081.99,2021-04-06 21:15:00,0.0,2.0,5.0,Positive,Positive
2021-04-06 21:20:00,1617744000000,57863.45,2021-04-06 21:20:00,1.0,3.0,0.0,Nuetral,Nuetral
2021-04-06 21:25:00,1617744300000,57920.6,2021-04-06 21:25:00,0.0,0.0,2.0,Positive,Positive
2021-04-06 21:30:00,1617744600000,57809.34,2021-04-06 21:30:00,1.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 21:35:00,1617744900000,57818.77,2021-04-06 21:35:00,1.0,1.0,0.0,Negative,Negative
2021-04-06 21:40:00,1617745200000,57939.74,2021-04-06 21:40:00,0.0,2.0,4.0,Positive,Positive
2021-04-06 21:45:00,1617745500000,58053.5,2021-04-06 21:45:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 21:50:00,1617745800000,58040.12,2021-04-06 21:50:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 21:55:00,1617746100000,57902.85,2021-04-06 21:55:00,2.0,1.0,0.0,Negative,Negative
2021-04-06 22:00:00,1617746400000,57801.16,2021-04-06 22:00:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 22:05:00,1617746700000,57724.94,2021-04-06 22:05:00,1.0,0.0,1.0,Negative,Negative
2021-04-06 22:10:00,1617747000000,57850.47,2021-04-06 22:10:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 22:15:00,1617747300000,57791.31,2021-04-06 22:15:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 22:20:00,1617747600000,57944.93,2021-04-06 22:20:00,1.0,1.0,0.0,Negative,Negative
2021-04-06 22:25:00,1617747900000,57897.15,,1.0,1.0,0.0,,Negative
2021-04-06 22:30:00,1617748200000,58002.18,2021-04-06 22:30:00,1.0,1.0,1.0,Negative,Negative
2021-04-06 22:35:00,1617748500000,58031.58,2021-04-06 22:35:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-06 22:40:00,1617748800000,58002.05,2021-04-06 22:40:00,0.0,0.0,2.0,Positive,Positive
2021-04-06 22:45:00,1617749100000,57981.02,2021-04-06 22:45:00,1.0,4.0,3.0,Nuetral,Nuetral
2021-04-06 22:50:00,1617749400000,57988.29,2021-04-06 22:50:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-06 22:55:00,1617749700000,57907.9,2021-04-06 22:55:00,1.0,1.0,2.0,Positive,Positive
2021-04-06 23:00:00,1617750000000,57866.51,2021-04-06 23:00:00,0.0,1.0,3.0,Positive,Positive
2021-04-06 23:05:00,1617750300000,58026.44,2021-04-06 23:05:00,0.0,0.0,1.0,Positive,Positive
2021-04-06 23:10:00,1617750600000,58068.0,2021-04-06 23:10:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-06 23:15:00,1617750900000,58115.84,2021-04-06 23:15:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-06 23:20:00,1617751200000,58109.59,2021-04-06 23:20:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 23:25:00,1617751500000,58150.94,2021-04-06 23:25:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-06 23:30:00,1617751800000,58154.62,2021-04-06 23:30:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 23:35:00,1617752100000,58115.7,2021-04-06 23:35:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-06 23:40:00,1617752400000,58087.09,2021-04-06 23:40:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-06 23:45:00,1617752700000,58057.18,2021-04-06 23:45:00,1.0,0.0,0.0,Negative,Negative
2021-04-06 23:50:00,1617753000000,58084.65,2021-04-06 23:50:00,0.0,1.0,2.0,Positive,Positive
2021-04-06 23:55:00,1617753300000,58018.3,2021-04-06 23:55:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-07 00:00:00,1617753600000,57954.85,2021-04-07 00:00:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-07 00:05:00,1617753900000,58094.5,2021-04-07 00:05:00,1.0,2.0,0.0,Nuetral,Nuetral
2021-04-07 00:10:00,1617754200000,58223.26,2021-04-07 00:10:00,0.0,0.0,1.0,Positive,Positive
2021-04-07 00:15:00,1617754500000,58151.53,2021-04-07 00:15:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-07 00:20:00,1617754800000,58119.73,2021-04-07 00:20:00,0.0,2.0,3.0,Positive,Positive
2021-04-07 00:25:00,1617755100000,58142.23,2021-04-07 00:25:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-07 00:30:00,1617755400000,57995.78,2021-04-07 00:30:00,1.0,4.0,0.0,Nuetral,Nuetral
2021-04-07 00:35:00,1617755700000,57943.62,2021-04-07 00:35:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-07 00:40:00,1617756000000,57880.11,2021-04-07 00:40:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-07 00:45:00,1617756300000,57718.89,2021-04-07 00:45:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-07 00:50:00,1617756600000,57735.74,,0.0,1.0,0.0,,Nuetral
2021-04-07 00:55:00,1617756900000,57678.61,2021-04-07 00:55:00,9.0,0.0,0.0,Negative,Negative
2021-04-07 01:00:00,1617757200000,57571.57,2021-04-07 01:00:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-07 01:05:00,1617757500000,57619.5,,0.0,2.0,2.0,,Nuetral
2021-04-07 01:10:00,1617757800000,57685.65,2021-04-07 01:10:00,0.0,0.0,1.0,Positive,Positive
2021-04-07 01:15:00,1617758100000,57588.19,2021-04-07 01:15:00,1.0,4.0,0.0,Nuetral,Nuetral
2021-04-07 01:20:00,1617758400000,57403.0,2021-04-07 01:20:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-07 01:25:00,1617758700000,57444.94,2021-04-07 01:25:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-07 01:30:00,1617759000000,57348.42,2021-04-07 01:30:00,2.0,1.0,1.0,Negative,Negative
2021-04-07 01:35:00,1617759300000,57448.73,2021-04-07 01:35:00,0.0,3.0,3.0,Nuetral,Nuetral
2021-04-07 01:40:00,1617759600000,57462.25,2021-04-07 01:40:00,1.0,0.0,0.0,Negative,Negative
2021-04-07 01:45:00,1617759900000,57546.21,2021-04-07 01:45:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-07 01:50:00,1617760200000,57456.45,2021-04-07 01:50:00,0.0,0.0,4.0,Positive,Positive
2021-04-07 01:55:00,1617760500000,57518.22,2021-04-07 01:55:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-07 02:00:00,1617760800000,57644.59,2021-04-07 02:00:00,0.0,3.0,5.0,Positive,Positive
2021-04-07 02:05:00,1617761100000,57623.41,2021-04-07 02:05:00,0.0,5.0,1.0,Nuetral,Nuetral
2021-04-07 02:10:00,1617761400000,57620.55,2021-04-07 02:10:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-07 02:15:00,1617761700000,57634.64,2021-04-07 02:15:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-07 02:20:00,1617762000000,57743.64,2021-04-07 02:20:00,0.0,0.0,1.0,Positive,Positive
2021-04-07 02:25:00,1617762300000,57726.86,2021-04-07 02:25:00,0.0,0.0,1.0,Positive,Positive
2021-04-07 02:30:00,1617762600000,57691.04,2021-04-07 02:30:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-07 02:35:00,1617762900000,57806.33,2021-04-07 02:35:00,0.0,3.0,1.0,Nuetral,Nuetral
